Table:GL_ACCNT_BALANCE,e04,e04,會計科目餘額檔,e04,e04,e04,e04,e04,e04
1,34000,2002,612824,10,32354,0,2002/11/6,1,0
1,11300,2002,612824,10,32354,0,2002/11/6,1,0
1,13100,2002,612824,10,32354,0,2002/11/6,1,0
1,11000,2002,612824,10,32354,0,2002/11/6,1,0
1,12000,2002,612824,10,32354,0,2002/11/6,1,0
1,13000,2002,612824,10,32354,0,2002/11/6,1,0
1,14000,2002,612824,10,32354,0,2002/11/6,1,0
1,21000,2002,612824,10,32354,0,2002/11/6,1,0
1,31000,2002,612824,10,32354,0,2002/11/6,1,0
1,32000,2002,612824,10,32354,0,2002/11/6,1,0
1,33000,2002,612824,10,32354,0,2002/11/6,1,0
1,34000,2002,612824,10,32354,0,2002/11/6,1,0
1,1000,2002,612824,10,32354,0,2002/11/6,1,0
1,1000,2002,612824,11,32354,0,2002/11/6,1,0
1,21000,2002,612824,11,32354,0,2002/11/6,1,0
1,1000,2002,612824,11,32354,0,2002/11/6,1,0
1,1000,2002,612824,11,32354,0,2002/11/6,1,0
1,11000,2002,612824,11,32354,0,2002/11/6,1,0
1,21000,2002,612824,11,32354,0,2002/11/6,1,0
1,1000,2002,612824,11,32354,0,2002/11/6,1,0
1,12000,2002,612824,11,32354,0,2002/11/6,1,0
1,1000,2002,612824,11,32354,0,2002/11/6,1,0
1,1000,2002,612824,11,32354,0,2002/11/6,1,0
1,1000,2002,612824,11,32354,0,2002/11/6,1,0
1,1000,2002,612824,11,32354,0,2002/11/6,1,0
1,1000,2002,612824,11,32354,0,2002/11/6,1,0
1,1000,2002,612824,11,32354,0,2002/11/6,1,0
1,1000,2002,612824,11,32354,0,2002/11/6,1,0
1,1000,2002,612824,11,32354,0,2002/11/6,1,0
1,1000,2002,612824,11,32354,0,2002/11/6,1,0
1,33000,2002,612824,11,32354,0,2002/11/6,1,0
1,1000,2002,612824,11,32354,0,2002/11/6,1,0
1,6000,2002,612824,11,32354,0,2002/11/7,1,0
1,4000,2002,612824,11,32354,0,2002/11/7,1,0
1,1000,2002,612824,11,32354,0,2002/11/7,1,0
1,31550,2002,612824,11,32354,0,2002/11/7,1,0
1,31560,2002,612824,11,32354,0,2002/11/7,1,0
1,32000,2002,612824,11,32354,0,2002/11/7,1,0
1,32500,2002,612824,11,32354,0,2002/11/7,1,0
1,32510,2002,612824,11,32354,0,2002/11/7,1,0
1,32530,2002,612824,11,32354,0,2002/11/7,1,0
1,32550,2002,612824,11,32354,0,2002/11/7,1,0
1,33000,2002,612824,11,32354,0,2002/11/7,1,0
1,33500,2002,612824,11,32354,0,2002/11/7,1,0
1,33510,2002,612824,11,32354,0,2002/11/7,1,0
1,33530,2002,612824,11,32354,0,2002/11/7,1,0
1,33550,2002,612824,11,32354,0,2002/11/7,1,0
1,34000,2002,612824,11,32354,0,2002/11/7,1,0
1,34510,2002,612824,11,32354,0,2002/11/7,1,0
1,34530,2002,612824,11,32354,0,2002/11/7,1,0
1,34550,2002,612824,11,32354,0,2002/11/7,1,0
1,13000,2002,612824,11,32354,0,2002/11/7,1,0
1,13310,2002,612824,11,32354,0,2002/11/7,1,0
1,22530,2002,612824,11,32354,0,2002/11/7,1,0
1,22550,2002,612824,11,32354,0,2002/11/7,1,0
1,30000,2002,612824,11,32354,0,2002/11/7,1,0
1,31000,2002,612824,11,32354,0,2002/11/7,1,0
1,1000,2002,612824,11,32354,0,2002/11/7,1,0
1,3000,2002,612824,11,32354,0,2002/11/7,1,0
1,1000,2002,612824,11,32354,0,2002/11/7,1,0
1,1000,2002,612824,11,32354,0,2002/11/7,1,0
1,1000,2002,612824,11,32354,0,2002/11/7,1,0
1,1000,2002,612824,11,32354,0,2002/11/7,1,0
1,2000,2002,612824,11,32354,0,2002/11/7,1,0
1,3000,2002,612824,11,32354,0,2002/11/7,1,0
1,31500,2002,612824,11,32354,0,2002/11/7,1,0
1,31510,2002,612824,11,32354,0,2002/11/7,1,0
1,31530,2002,612824,11,32354,0,2002/11/7,1,0
1,31540,2002,612824,11,32354,0,2002/11/7,1,0
1,20000,2002,612824,11,32354,0,2002/11/7,1,0
1,21000,2002,612824,11,32354,0,2002/11/7,1,0
1,21500,2002,612824,11,32354,0,2002/11/7,1,0
1,21510,2002,612824,11,32354,0,2002/11/7,1,0
1,21530,2002,612824,11,32354,0,2002/11/7,1,0
1,21540,2002,612824,11,32354,0,2002/11/7,1,0
1,21550,2002,612824,11,32354,0,2002/11/7,1,0
1,21560,2002,612824,11,32354,0,2002/11/7,1,0
1,22000,2002,612824,11,32354,0,2002/11/7,1,0
1,22500,2002,612824,11,32354,0,2002/11/7,1,0
1,22510,2002,612824,11,32354,0,2002/11/7,1,0
1,12500,2002,612824,11,32354,0,2002/11/7,1,0
1,12510,2002,612824,11,32354,0,2002/11/7,1,0
1,12530,2002,612824,11,32354,0,2002/11/7,1,0
1,12550,2002,612824,11,32354,0,2002/11/7,1,0
1,13000,2002,612824,11,32354,0,2002/11/7,1,0
1,13110,2002,612824,11,32354,0,2002/11/7,1,0
1,13120,2002,612824,11,32354,0,2002/11/7,1,0
1,13200,2002,612824,11,32354,0,2002/11/7,1,0
1,13210,2002,612824,11,32354,0,2002/11/7,1,0
1,13220,2002,612824,11,32354,0,2002/11/7,1,0
1,13300,2002,612824,11,32354,0,2002/11/7,1,0
1,13310,2002,612824,11,32354,0,2002/11/7,1,0
1,13320,2002,612824,11,32354,0,2002/11/7,1,0
1,14000,2002,612824,11,32354,0,2002/11/7,1,0
1,14500,2002,612824,11,32354,0,2002/11/7,1,0
1,14510,2002,612824,11,32354,0,2002/11/7,1,0
1,14530,2002,612824,11,32354,0,2002/11/7,1,0
1,14550,2002,612824,11,32354,0,2002/11/7,1,0
1,16000,2002,612824,11,32354,0,2002/11/7,1,0
1,16500,2002,612824,11,32354,0,2002/11/7,1,0
1,16510,2002,612824,11,32354,0,2002/11/7,1,0
1,16530,2002,612824,11,32354,0,2002/11/7,1,0
1,16550,2002,612824,11,32354,0,2002/11/7,1,0
1,4000,2002,612824,11,32354,0,2002/11/7,1,0
1,6000,2002,612824,11,32354,0,2002/11/7,1,0
1,10000,2002,612824,11,32354,0,2002/11/7,1,0
1,11000,2002,612824,11,32354,0,2002/11/7,1,0
1,11110,2002,612824,11,32354,0,2002/11/7,1,0
1,11120,2002,612824,11,32354,0,2002/11/7,1,0
1,11200,2002,612824,11,32354,0,2002/11/7,1,0
1,11210,2002,612824,11,32354,0,2002/11/7,1,0
1,11220,2002,612824,11,32354,0,2002/11/7,1,0
1,11310,2002,612824,11,32354,0,2002/11/7,1,0
1,11810,2002,612824,11,32354,0,2002/11/7,1,0
1,4000,2002,612824,11,32354,0,2002/11/7,1,0
1,1000,2002,612824,11,32354,0,2002/11/7,1,0
1,4000,2002,612824,11,32354,0,2002/11/7,1,0
1,1000,2002,612824,11,32354,0,2002/11/7,1,0
1,2000,2002,612824,11,32354,0,2002/11/7,1,0
1,1000,2002,612824,11,32354,0,2002/11/7,1,0
1,2000,2002,612824,11,32354,0,2002/11/7,1,0
1,20000,2002,612824,11,32354,0,2002/11/12,1,0
1,6000,2002,612824,11,32354,0,2002/11/12,1,0
1,1000,2002,612824,11,32354,0,2002/11/12,1,0
1,3000,2002,612824,11,32354,0,2002/11/12,1,0
1,3000,2002,612824,11,32354,0,2002/11/12,1,0
1,3000,2002,612824,11,32354,0,2002/11/12,1,0
1,10000,2002,612824,11,32354,0,2002/11/12,1,0
1,13000,2002,612824,11,32354,0,2002/11/12,1,0
1,30000,2002,612824,11,32354,0,2002/11/12,1,0
1,31540,2002,612824,11,32354,0,2002/11/12,1,0
1,4000,2002,612824,11,32354,0,2002/11/12,1,0
1,22510,2002,612824,11,32354,0,2002/11/12,1,0
1,22500,2002,612824,11,32354,0,2002/11/12,1,0
1,22500,2002,612824,11,32354,0,2002/11/12,1,0
1,1000,2002,612824,11,32354,0,2002/11/12,1,0
1,11310,2002,612824,11,32354,0,2002/11/12,1,0
1,11310,2002,612824,11,32354,0,2002/11/12,1,0
1,11120,2002,612824,11,32354,0,2002/11/12,1,0
1,11200,2002,612824,11,32354,0,2002/11/12,1,0
1,11200,2002,612824,11,32354,0,2002/11/12,1,0
1,11110,2002,612824,11,32354,0,2002/11/12,1,0
1,11310,2002,612824,11,32354,0,2002/11/12,1,0
1,11110,2002,612824,11,32354,0,2002/11/12,1,0
1,14510,2002,612824,11,32354,0,2002/11/12,1,0
1,14000,2002,612824,11,32354,0,2002/11/12,1,0
1,14500,2002,612824,11,32354,0,2002/11/12,1,0
1,34510,2002,612824,11,32354,0,2002/11/12,1,0
1,34000,2002,612824,11,32354,0,2002/11/12,1,0
1,16000,2002,612824,11,32354,0,2002/11/12,1,0
1,16530,2002,612824,11,32354,0,2002/11/12,1,0
1,1000,2002,612824,11,32354,0,2002/11/12,1,0
1,1000,2002,612824,11,32354,0,2002/11/12,1,0
1,13200,2002,612824,11,32354,0,2002/11/12,1,0
1,31540,2002,612824,11,32354,0,2002/11/12,1,0
1,34530,2002,612824,11,32354,0,2002/11/12,1,0
1,13200,2002,612824,11,32354,0,2002/11/12,1,0
1,31540,2002,612824,11,32354,0,2002/11/12,1,0
1,34530,2002,612824,11,32354,0,2002/11/12,1,0
1,31530,2002,612824,11,32354,0,2002/11/12,1,0
1,1000,2002,612824,11,32354,0,2002/11/12,1,0
1,1000,2002,612824,11,32354,0,2002/11/12,1,0
1,1000,2002,612824,11,32354,0,2002/11/12,1,0
1,4000,2002,612824,11,32354,0,2002/11/12,1,0
1,31530,2002,612824,11,32354,0,2002/11/12,1,0
1,6000,2002,612824,11,32354,0,2002/11/12,1,0
1,31000,2002,612824,11,32354,0,2002/11/12,1,0
1,31500,2002,612824,11,32354,0,2002/11/12,1,0
1,2000,2002,612824,11,32354,0,2002/11/12,1,0
1,6000,2002,612824,11,32354,0,2002/11/12,1,0
1,1000,2002,612824,11,32354,0,2002/11/12,1,0
1,1000,2002,612824,11,32354,0,2002/11/14,1,0
1,1000,2002,612824,11,32354,0,2002/11/14,1,0
1,1000,2002,612824,11,32354,0,2002/11/14,1,0
1,1000,2002,612824,11,32354,0,2002/11/14,1,0
1,32510,2002,612824,11,32354,0,2002/11/14,1,0
1,32530,2002,612824,11,32354,0,2002/11/14,1,0
1,32550,2002,612824,11,32354,0,2002/11/14,1,0
1,34550,2002,612824,11,32354,0,2002/11/14,1,0
1,11000,2002,612824,11,32354,0,2002/11/14,1,0
1,11200,2002,612824,11,32354,0,2002/11/14,1,0
1,11310,2002,612824,11,32354,0,2002/11/14,1,0
1,11810,2002,612824,11,32354,0,2002/11/14,1,0
1,11110,2002,612824,11,32354,0,2002/11/14,1,0
1,11310,2002,612824,11,32354,0,2002/11/14,1,0
1,11810,2002,612824,11,32354,0,2002/11/14,1,0
1,34000,2002,612824,11,32354,0,2002/11/14,1,0
1,34510,2002,612824,11,32354,0,2002/11/14,1,0
1,34510,2002,612824,11,32354,0,2002/11/14,1,0
1,16000,2002,612824,11,32354,0,2002/11/14,1,0
1,13110,2002,612824,11,32354,0,2002/11/14,1,0
1,16000,2002,612824,11,32354,0,2002/11/14,1,0
1,16000,2002,612824,11,32354,0,2002/11/14,1,0
1,16510,2002,612824,11,32354,0,2002/11/14,1,0
1,16550,2002,612824,11,32354,0,2002/11/14,1,0
1,16510,2002,612824,11,32354,0,2002/11/14,1,0
1,16530,2002,612824,11,32354,0,2002/11/14,1,0
1,16510,2002,612824,11,32354,0,2002/11/14,1,0
1,13300,2002,612824,11,32354,0,2002/11/14,1,0
1,13300,2002,612824,11,32354,0,2002/11/14,1,0
1,32000,2002,612824,11,32354,0,2002/11/14,1,0
1,32500,2002,612824,11,32354,0,2002/11/14,1,0
1,32530,2002,612824,11,32354,0,2002/11/14,1,0
1,32550,2002,612824,11,32354,0,2002/11/14,1,0
1,32000,2002,612824,11,32354,0,2002/11/14,1,0
1,32000,2002,612824,11,32354,0,2002/11/14,1,0
1,32510,2002,612824,11,32354,0,2002/11/14,1,0
1,13200,2002,612824,11,32354,0,2002/11/14,1,0
1,13110,2002,612824,11,32354,0,2002/11/14,1,0
1,13300,2002,612824,11,32354,0,2002/11/14,1,0
1,13000,2002,612824,11,32354,0,2002/11/14,1,0
1,30000,2002,612824,11,32354,0,2002/11/14,1,0
1,13200,2002,612824,11,32354,0,2002/11/14,1,0
1,13200,2002,612824,11,32354,0,2002/11/14,1,0
1,13200,2002,612824,11,32354,0,2002/11/14,1,0
1,31000,2002,612824,11,32354,0,2002/11/14,1,0
1,31000,2002,612824,11,32354,0,2002/11/14,1,0
1,31000,2002,612824,11,32354,0,2002/11/14,1,0
1,31550,2002,612824,11,32354,0,2002/11/14,1,0
1,31550,2002,612824,11,32354,0,2002/11/14,1,0
1,31550,2002,612824,11,32354,0,2002/11/14,1,0
1,31560,2002,612824,11,32354,0,2002/11/14,1,0
1,31000,2002,612824,11,32354,0,2002/11/14,1,0
1,31530,2002,612824,11,32354,0,2002/11/14,1,0
1,31540,2002,612824,11,32354,0,2002/11/14,1,0
1,13000,2002,612824,11,32354,0,2002/11/14,1,0
1,16550,2002,612824,11,32354,0,2002/11/14,1,0
1,16530,2002,612824,11,32354,0,2002/11/14,1,0
1,16550,2002,612824,11,32354,0,2002/11/14,1,0
1,16510,2002,612824,11,32354,0,2002/11/14,1,0
1,16550,2002,612824,11,32354,0,2002/11/14,1,0
1,16530,2002,612824,11,32354,0,2002/11/14,1,0
1,34550,2002,612824,11,32354,0,2002/11/14,1,0
1,34550,2002,612824,11,32354,0,2002/11/14,1,0
1,31550,2002,612824,11,32354,0,2002/11/14,1,0
1,31000,2002,612824,11,32354,0,2002/11/14,1,0
1,31530,2002,612824,11,32354,0,2002/11/14,1,0
1,1000,2002,612824,11,32354,0,2002/11/14,1,0
1,1000,2002,612824,11,32354,0,2002/11/14,1,0
1,1000,2002,612824,11,32354,0,2002/11/14,1,0
1,1000,2002,612824,11,32354,0,2002/11/14,1,0
1,1000,2002,612824,11,32354,0,2002/11/14,1,0
1,1000,2002,612824,11,32354,0,2002/11/14,1,0
1,1000,2002,612824,11,32354,0,2002/11/14,1,0
1,1000,2002,612824,11,32354,0,2002/11/14,1,0
1,13000,2002,612824,11,32354,0,2002/11/14,1,0
1,32000,2002,612824,11,32354,0,2002/11/14,1,0
1,11000,2002,612824,11,32354,0,2002/11/14,1,0
1,12000,2002,612824,11,32354,0,2002/11/14,1,0
1,31000,2002,612824,11,32354,0,2002/11/14,1,0
1,21000,2002,612824,11,32354,0,2002/11/14,1,0
1,31540,2002,612824,11,32354,0,2002/11/14,1,0
1,34530,2002,612824,11,32354,0,2002/11/14,1,0
1,4000,2002,612824,11,32354,0,2002/11/14,1,0
1,22000,2002,612824,11,32354,0,2002/11/14,1,0
1,22000,2002,612824,11,32354,0,2002/11/14,1,0
1,22000,2002,612824,11,32354,0,2002/11/14,1,0
1,11000,2002,612824,11,32354,0,2002/11/14,1,0
1,3000,2002,612824,11,32354,0,2002/11/14,1,0
1,6000,2002,612824,11,32354,0,2002/11/14,1,0
1,11120,2002,612824,11,32354,0,2002/11/14,1,0
1,13000,2002,612824,11,32354,0,2002/11/14,1,0
1,13310,2002,612824,11,32354,0,2002/11/14,1,0
1,14000,2002,612824,11,32354,0,2002/11/14,1,0
1,14310,2002,612824,11,32354,0,2002/11/14,1,0
1,21000,2002,612824,11,32354,0,2002/11/14,1,0
1,21550,2002,612824,11,32354,0,2002/11/14,1,0
1,31510,2002,612824,11,32354,0,2002/11/14,1,0
1,33510,2002,612824,11,32354,0,2002/11/14,1,0
1,34550,2002,612824,11,32354,0,2002/11/14,1,0
1,31510,2002,612824,11,32354,0,2002/11/14,1,0
1,31530,2002,612824,11,32354,0,2002/11/14,1,0
1,31540,2002,612824,11,32354,0,2002/11/14,1,0
1,31550,2002,612824,11,32354,0,2002/11/14,1,0
1,31560,2002,612824,11,32354,0,2002/11/14,1,0
1,1000,2002,612824,11,32354,0,2002/11/14,1,0
1,21500,2002,612824,11,32354,0,2002/11/14,1,0
1,21510,2002,612824,11,32354,0,2002/11/14,1,0
1,21530,2002,612824,11,32354,0,2002/11/14,1,0
1,21540,2002,612824,11,32354,0,2002/11/14,1,0
1,21550,2002,612824,11,32354,0,2002/11/14,1,0
1,21560,2002,612824,11,32354,0,2002/11/14,1,0
1,13200,2002,612824,11,32354,0,2002/11/14,1,0
1,13000,2002,612824,11,32354,0,2002/11/14,1,0
1,4000,2002,612824,11,32354,0,2002/11/14,1,0
1,33530,2002,612824,11,32354,0,2002/11/14,1,0
1,12530,2002,612824,11,32354,0,2002/11/14,1,0
1,11200,2002,612824,11,32354,0,2002/11/14,1,0
1,21530,2002,612824,11,32354,0,2002/11/14,1,0
1,21540,2002,612824,11,32354,0,2002/11/14,1,0
1,31530,2002,612824,11,32354,0,2002/11/14,1,0
1,31540,2002,612824,11,32354,0,2002/11/14,1,0
1,14530,2002,612824,11,32354,0,2002/11/14,1,0
1,32530,2002,612824,11,32354,0,2002/11/14,1,0
1,13000,2002,612824,11,32354,0,2002/11/14,1,0
1,1000,2002,612824,11,32354,0,2002/11/14,1,0
1,21500,2002,612824,11,32354,0,2002/11/14,1,0
1,21510,2002,612824,11,32354,0,2002/11/14,1,0
1,21530,2002,612824,11,32354,0,2002/11/14,1,0
1,21540,2002,612824,11,32354,0,2002/11/14,1,0
1,21550,2002,612824,11,32354,0,2002/11/14,1,0
1,21560,2002,612824,11,32354,0,2002/11/14,1,0
1,32000,2002,612824,11,32354,0,2002/11/14,1,0
1,14510,2002,612824,11,32354,0,2002/11/18,1,0
1,2000,2002,612824,11,32354,0,2002/11/18,1,0
1,14550,2002,612824,11,32354,0,2002/11/18,1,0
1,1000,2002,612824,11,32354,0,2002/11/18,1,0
1,16500,2002,612824,11,32354,0,2002/11/18,1,0
1,16500,2002,612824,11,32354,0,2002/11/18,1,0
1,16550,2002,612824,11,32354,0,2002/11/18,1,0
1,16510,2002,612824,11,32354,0,2002/11/18,1,0
1,12000,2002,612824,11,32354,0,2002/11/18,1,0
1,32500,2002,612824,11,32354,0,2002/11/18,1,0
1,13300,2002,612824,11,32354,0,2002/11/18,1,0
1,30000,2002,612824,11,32354,0,2002/11/18,1,0
1,32510,2002,612824,11,32354,0,2002/11/18,1,0
1,32530,2002,612824,11,32354,0,2002/11/18,1,0
1,16000,2002,612824,11,32354,0,2002/11/18,1,0
1,16000,2002,612824,11,32354,0,2002/11/18,1,0
1,16510,2002,612824,11,32354,0,2002/11/18,1,0
1,16550,2002,612824,11,32354,0,2002/11/18,1,0
1,12530,2002,612824,11,32354,0,2002/11/18,1,0
1,34530,2002,612824,11,32354,0,2002/11/18,1,0
1,12000,2002,612824,11,32354,0,2002/11/18,1,0
1,33500,2002,612824,11,32354,0,2002/11/18,1,0
1,33550,2002,612824,11,32354,0,2002/11/18,1,0
1,6000,2002,612824,11,32354,0,2002/11/18,1,0
1,32500,2002,612824,11,32354,0,2002/11/18,1,0
1,4000,2002,612824,11,32354,0,2002/11/18,1,0
1,14550,2002,612824,11,32354,0,2002/11/18,1,0
1,31510,2002,612824,11,32354,0,2002/11/22,1,0
1,32530,2002,612824,11,32354,0,2002/11/22,1,0
1,10000,2002,612824,11,32354,0,2002/11/22,1,0
1,1000,2002,612824,11,32354,0,2002/11/22,1,0
1,1000,2002,612824,11,32354,0,2002/11/22,1,0
1,31000,2002,612824,11,32354,0,2002/11/22,1,0
1,31000,2002,612824,11,32354,0,2002/11/22,1,0
1,1000,2002,612824,11,32354,0,2002/11/22,1,0
1,12000,2002,612824,11,32354,0,2002/11/22,1,0
1,12000,2002,612824,11,32354,0,2002/11/22,1,0
1,21000,2002,612824,11,32354,0,2002/11/22,1,0
1,21000,2002,612824,11,32354,0,2002/11/22,1,0
1,13000,2002,612824,11,32354,0,2002/11/22,1,0
1,13000,2002,612824,11,32354,0,2002/11/22,1,0
1,14000,2002,612824,11,32354,0,2002/11/22,1,0
1,14000,2002,612824,11,32354,0,2002/11/22,1,0
1,14000,2002,612824,11,32354,0,2002/11/22,1,0
1,14530,2002,612824,11,32354,0,2002/11/22,1,0
1,1000,2002,612824,11,32354,0,2002/11/22,1,0
1,11000,2002,612824,11,32354,0,2002/11/25,1,0
1,21000,2002,612824,11,32354,0,2002/11/25,1,0
1,11000,2002,612824,11,32354,0,2002/11/25,1,0
1,1000,2002,612824,11,32354,0,2002/11/25,1,0
1,11000,2002,612824,11,32354,0,2002/11/25,1,0
1,21530,2002,612824,11,32354,0,2002/11/25,1,0
1,31000,2002,612824,11,32354,0,2002/11/25,1,0
1,12530,2002,612824,11,32354,0,2002/11/25,1,0
1,12530,2002,612824,11,32354,0,2002/11/25,1,0
1,21530,2002,612824,11,32354,0,2002/11/25,1,0
1,31000,2002,612824,11,32354,0,2002/11/25,1,0
1,34000,2002,612824,11,32354,0,2002/11/26,1,0
1,1000,2002,612824,11,32354,0,2002/11/26,1,0
1,11000,2002,612824,11,32354,0,2002/11/26,1,0
1,12000,2002,612824,11,32354,0,2002/11/26,1,0
1,13000,2002,612824,11,32354,0,2002/11/26,1,0
1,14000,2002,612824,11,32354,0,2002/11/26,1,0
1,21000,2002,612824,11,32354,0,2002/11/26,1,0
1,31000,2002,612824,11,32354,0,2002/11/26,1,0
1,32000,2002,612824,11,32354,0,2002/11/26,1,0
1,33000,2002,612824,11,32354,0,2002/11/26,1,0
1,34000,2002,612824,11,32354,0,2002/11/26,1,0
1,11000,2002,612824,11,32354,0,2002/11/26,1,0
1,32000,2002,612824,11,32354,0,2002/11/26,1,0
1,33000,2002,612824,11,32354,0,2002/11/26,1,0
1,16000,2002,612824,11,32354,0,2002/11/26,1,0
1,1000,2002,612824,11,32354,0,2002/11/26,1,0
1,2000,2002,612824,11,32354,0,2002/11/26,1,0
1,6000,2002,612824,11,32354,0,2002/11/26,1,0
1,33000,2002,612824,11,32354,0,2002/11/26,1,0
1,22000,2002,612824,11,32354,0,2002/11/26,1,0
1,22000,2002,612824,11,32354,0,2002/11/26,1,0
1,22000,2002,612824,11,32354,0,2002/11/26,1,0
1,4000,2002,612824,11,32354,0,2002/11/26,1,0
1,12000,2002,612824,11,32354,0,2002/11/26,1,0
1,6000,2002,612824,11,32354,0,2002/11/26,1,0
1,12550,2002,612824,11,32354,0,2002/11/26,1,0
1,12510,2002,612824,11,32354,0,2002/11/26,1,0
1,11110,2002,612824,11,32354,0,2002/11/26,1,0
1,11000,2002,612824,11,32354,0,2002/11/26,1,0
1,32000,2002,612824,11,32354,0,2002/11/26,1,0
1,16000,2002,612824,11,32354,0,2002/11/26,1,0
1,34550,2002,612824,11,32354,0,2002/11/26,1,0
1,34550,2002,612824,11,32354,0,2002/11/26,1,0
1,34510,2002,612824,11,32354,0,2002/11/26,1,0
1,31550,2002,612824,11,32354,0,2002/11/26,1,0
1,1000,2002,612824,11,32354,0,2002/11/26,1,0
1,31530,2002,612824,11,32354,0,2002/11/26,1,0
1,31540,2002,612824,11,32354,0,2002/11/26,1,0
1,31530,2002,612824,11,32354,0,2002/11/26,1,0
1,11000,2002,612824,11,32354,0,2002/11/26,1,0
1,12000,2002,612824,11,32354,0,2002/11/26,1,0
1,13000,2002,612824,11,32354,0,2002/11/26,1,0
1,21000,2002,612824,11,32354,0,2002/11/26,1,0
1,31000,2002,612824,11,32354,0,2002/11/26,1,0
1,32000,2002,612824,11,32354,0,2002/11/26,1,0
1,11000,2002,612824,11,32354,0,2002/11/26,1,0
1,12000,2002,612824,11,32354,0,2002/11/26,1,0
1,6000,2002,612824,11,32354,0,2002/11/26,1,0
1,13310,2002,612824,11,32354,0,2002/11/26,1,0
1,13200,2002,612824,11,32354,0,2002/11/26,1,0
1,10000,2002,612824,11,32354,0,2002/11/26,1,0
1,13300,2002,612824,11,32354,0,2002/11/26,1,0
1,13100,2002,612824,11,32354,0,2002/11/26,1,0
1,13310,2002,612824,11,32354,0,2002/11/26,1,0
1,13300,2002,612824,11,32354,0,2002/11/26,1,0
1,14510,2002,612824,11,32354,0,2002/11/26,1,0
1,33510,2002,612824,11,32354,0,2002/11/26,1,0
1,33530,2002,612824,11,32354,0,2002/11/26,1,0
1,33550,2002,612824,11,32354,0,2002/11/26,1,0
1,30000,2002,612824,11,32354,0,2002/11/26,1,0
1,16000,2002,612824,11,32354,0,2002/11/26,1,0
1,33510,2002,612824,11,32354,0,2002/11/26,1,0
1,21000,2002,612824,11,32354,0,2002/11/26,1,0
1,21000,2002,612824,11,32354,0,2002/11/26,1,0
1,21000,2002,612824,11,32354,0,2002/11/26,1,0
1,21550,2002,612824,11,32354,0,2002/11/26,1,0
1,21550,2002,612824,11,32354,0,2002/11/26,1,0
1,21530,2002,612824,11,32354,0,2002/11/26,1,0
1,21540,2002,612824,11,32354,0,2002/11/26,1,0
1,21530,2002,612824,11,32354,0,2002/11/26,1,0
1,16510,2002,612824,11,32354,0,2002/11/26,1,0
1,21510,2002,612824,11,32354,0,2002/11/26,1,0
1,21510,2002,612824,11,32354,0,2002/11/26,1,0
1,21530,2002,612824,11,32354,0,2002/11/26,1,0
1,21560,2002,612824,11,32354,0,2002/11/26,1,0
1,21000,2002,612824,11,32354,0,2002/11/26,1,0
1,13100,2002,612824,11,32354,0,2002/11/26,1,0
1,13100,2002,612824,11,32354,0,2002/11/26,1,0
1,13110,2002,612824,11,32354,0,2002/11/26,1,0
1,1000,2002,612824,11,32354,0,2002/11/26,1,0
1,32500,2002,612824,11,32354,0,2002/11/26,1,0
1,13000,2002,612824,11,32354,0,2002/11/26,1,0
1,32000,2002,612824,11,32354,0,2002/11/26,1,0
1,4000,2002,612824,11,32354,0,2002/11/26,1,0
1,21550,2002,612824,11,32354,0,2002/11/26,1,0
1,2000,2002,612824,11,32354,0,2002/11/26,1,0
1,32510,2002,612824,11,32354,0,2002/11/26,1,0
1,22000,2002,612824,11,32354,0,2002/11/26,1,0
1,12000,2002,612824,11,32354,0,2002/11/26,1,0
1,22000,2002,612824,11,32354,0,2002/11/26,1,0
1,31000,2002,612824,11,32354,0,2002/11/26,1,0
1,11000,2002,612824,11,32354,0,2002/11/26,1,0
1,11000,2002,612824,11,32354,0,2002/11/26,1,0
1,33000,2002,612824,11,32354,0,2002/11/26,1,0
1,32000,2002,612824,11,32354,0,2002/11/26,1,0
1,31550,2002,612824,11,32354,0,2002/11/26,1,0
1,22000,2002,612824,11,32354,0,2002/11/26,1,0
1,22000,2002,612824,11,32354,0,2002/11/26,1,0
1,2000,2002,612824,11,32354,0,2002/11/26,1,0
1,2000,2002,612824,11,32354,0,2002/11/26,1,0
1,11200,2002,612824,11,32354,0,2002/11/26,1,0
1,11120,2002,612824,11,32354,0,2002/11/26,1,0
1,12530,2002,612824,11,32354,0,2002/11/26,1,0
1,12530,2002,612824,11,32354,0,2002/11/26,1,0
1,12550,2002,612824,11,32354,0,2002/11/26,1,0
1,12530,2002,612824,11,32354,0,2002/11/26,1,0
1,12510,2002,612824,11,32354,0,2002/11/26,1,0
1,12530,2002,612824,11,32354,0,2002/11/26,1,0
1,12550,2002,612824,11,32354,0,2002/11/26,1,0
1,12510,2002,612824,11,32354,0,2002/11/26,1,0
1,12550,2002,612824,11,32354,0,2002/11/26,1,0
1,12000,2002,612824,11,32354,0,2002/11/26,1,0
1,33550,2002,612824,11,32354,0,2002/11/26,1,0
1,12550,2002,612824,11,32354,0,2002/11/26,1,0
1,33550,2002,612824,11,32354,0,2002/11/26,1,0
1,33550,2002,612824,11,32354,0,2002/11/26,1,0
1,33510,2002,612824,11,32354,0,2002/11/26,1,0
1,33530,2002,612824,11,32354,0,2002/11/26,1,0
1,33550,2002,612824,11,32354,0,2002/11/26,1,0
1,33550,2002,612824,11,32354,0,2002/11/26,1,0
